in_zone,out_zone
4.8243,11.9251
2.6862,17.1533
2.3195,4.2325
2.1092,8.0755
3.856,10.2181
1.5717,3.2873
3.1103,8.492
1.1209,14.0121
1.1132,10.2623
0.8391,12.9552
2.7314,3.3672
2.4713,11.9645
1.7672,4.2354
9.8824,8.4871
0.7491,1.4959
3.9473,17.8374
10.4451,3.6706
4.4475,1.2173
3.3525,14.0491
2.0625,9.294
5.0002,5.6964
2.8675,9.2516
3.2461,2.1482
1.8404,15.0802
2.4086,5.2735
4.587,1.2454
5.9488,22.1581
10.2321,17.4597
1.5497,15.0519
4.1704,22.9328
7.9477,11.7074
1.583,9.3105
4.4715,3.9795
2.4169,6.0434
5.6513,1.3006
7.1253,35.0571
3.035,8.0604
7.1402,11.7976
1.315,25.5459
5.6516,12.311
11.8978,12.0941
8.2384,8.7842
3.4693,4.448
2.2632,11.2167
4.3328,3.6698
3.2686,11.0642
11.1764,11.4087
4.2661,15.0567
5.9837,6.8182
5.917,7.7856
5.7479,37.2542
4.0564,13.5557
3.4624,5.4709
7.0362,3.276
2.8919,7.3377
6.778,1.0083
13.7577,4.6684
1.0615,3.7701
6.1881,34.837
1.2569,9.7138
6.8236,3.7673
1.9211,1.6907
1.9149,7.7269
1.4191,11.0293
2.2863,4.3668
1.2427,12.3933
2.5154,4.895
4.0898,6.6768
1.8669,0.8598
5.305,3.5362
4.6804,3.9651
1.2144,13.871
5.7458,12.4077
7.1047,10.6448
0.7157,5.6445
7.1285,15.5238
2.9886,12.3358
1.8354,6.0904
2.0052,4.9535
2.9034,12.0293
0.7278,29.9821
1.0309,13.7059
2.8621,2.9704
2.2857,7.8714
0.8759,8.4779
2.8963,15.725
0.899,3.5954
0.324,7.3357
2.9648,28.9047
22.0892,19.625
4.3997,22.1681
1.1843,1.901
12.5542,2.7506
6.7474,14.8207
0.0747,3.8952
1.5642,5.6119
8.855,8.9417
3.0797,6.6655
5.0757,5.1395
1.2013,3.9034
24.5765,3.9597
2.3444,11.7346
0.6391,24.8342
6.5881,4.5577
6.8159,14.8599
17.1019,14.7113
4.3895,25.638
3.0121,4.3455
4.9961,10.3863
5.4832,2.8535
4.5098,16.115
3.1376,10.214
3.4544,6.9235
1.7425,7.6252
2.4123,21.9728
7.9428,9.2221
3.285,1.6291
1.0015,2.632
13.8764,2.017
7.4217,19.982
1.1536,7.9083
1.0343,7.7593
2.7407,1.7071
14.8031,6.2216
3.4744,4.4604
3.4374,7.0115
5.5603,3.0867
1.8532,6.8704
3.6307,4.0508
2.9479,2.9151
7.3389,4.0203
0.5968,6.2484
3.5277,10.6339
3.4076,31.8355
1.0263,5.8369
6.2849,14.9048
6.7426,6.7392
0.9638,15.7213
4.2102,18.3665
2.1403,3.9792
2.9061,1.6768
16.9671,4.9615
19.2966,19.7505
7.4309,17.2175
13.4329,5.4413
1.3694,9.3677
1.6798,5.6436
2.9843,26.6522
4.9436,13.8672
13.5826,15.5528
5.809,4.9884
6.497,10.801
8.5993,0.9627
9.0558,5.7455
25.3906,11.6732
21.994,4.6383
4.5582,14.0891
0.9075,11.6308
6.2931,16.8804
0.8901,9.0404
1.0095,15.7564
4.204,12.5083
4.6724,4.934
3.2262,4.6891
7.6504,10.2638
1.0057,13.7895
5.9497,2.107
10.8298,33.6018
1.4939,4.5155
4.4908,7.1579
14.4394,8.3202
1.2548,4.8433
21.1971,10.8131
4.3884,6.9909
11.7612,13.5752
7.0963,32.3699
2.5036,5.7561
3.8449,13.5084
1.4015,15.8821
5.9883,2.2561
6.1832,6.957
5.5447,6.9988
3.4809,5.6243
3.0149,14.7205
12.3351,7.8922
4.234,8.1734
2.6427,27.8396
24.5926,5.5126
13.6204,14.6094
1.1258,8.393
12.7596,0.5606
6.981,30.0204
4.1371,8.6758
8.0716,11.3285
3.5021,10.0129
