in_zone,out_zone
0.8395,0.061
1.3746,10.9946
0.3423,6.4601
1.5551,0.7804
0.5114,0.0957
0.7138,2.9151
0.0442,7.5448
7.9387,14.0706
0.6248,2.1274
0.9571,10.8518
0.9868,21.0787
5.9414,1.654
0.3343,1.8896
0.3143,0.6157
3.7847,5.1463
0.1854,10.4763
0.1281,6.3504
8.5786,7.032
5.1336,6.7829
0.9547,3.7544
0.6427,0.466
0.1707,8.4136
2.5889,1.5838
1.7913,5.1173
2.8474,2.2087
3.4307,7.6453
1.4723,2.697
3.5825,5.7626
1.837,3.0976
1.1128,0.6236
1.1521,4.4632
0.8202,5.4361
0.1977,7.4499
1.1012,1.2375
2.0043,4.6788
0.4976,1.0073
1.205,12.507
5.4601,4.5416
1.2855,1.0538
3.9776,10.4987
0.3209,3.0327
1.6707,3.8799
1.1428,3.9044
0.2708,5.8788
1.2331,4.442
4.5028,7.1038
5.9383,13.2646
0.5359,2.781
0.3591,7.9056
0.1671,6.3569
2.8581,1.8073
1.3617,3.0944
2.2716,1.5131
0.3541,5.2022
1.5934,10.3911
1.6778,4.3465
1.8,6.4815
0.741,0.1082
0.7475,4.4873
9.7407,2.4261
1.048,0.8325
5.7946,1.6593
1.5486,1.4969
4.5041,4.547
6.0737,7.2581
0.603,1.7198
1.0626,4.6962
0.391,4.0989
10.7645,3.0135
1.7945,1.4637
3.5262,6.8775
6.2377,1.4956
1.7006,1.9251
1.1575,1.495
1.9763,7.6899
1.4298,0.1013
1.2574,4.1197
0.4849,1.8595
1.1558,1.9497
3.4613,11.8307
3.628,4.6407
1.5953,3.911
1.1087,0.657
4.9129,19.6035
3.9703,5.4556
1.0191,9.8121
4.5543,20.2291
2.2919,3.1085
2.0366,2.5765
5.3078,3.121
7.1474,2.3946
1.2602,0.8533
10.5271,7.5597
9.9979,6.1949
4.3403,8.7816
3.004,1.395
2.0221,8.3355
1.9588,0.9755
4.2961,1.5377
2.327,0.5965
0.9288,3.7181
0.2294,0.9904
5.971,3.7073
2.7642,6.023
9.2617,5.7957
0.0756,7.2327
2.8427,1.8954
4.4366,1.5819
1.2949,13.4875
1.6543,1.6162
13.0094,5.5756
0.4338,0.702
2.3978,0.9622
1.4333,3.8847
1.4887,3.4473
11.8744,1.1427
0.3828,1.887
7.6285,3.8318
1.7782,0.0365
0.2164,6.0054
0.9931,0.9026
5.5224,1.3809
0.1168,4.6865
1.2901,3.92
0.4623,1.5844
2.401,7.5484
1.3541,3.3127
0.9562,0.4314
0.4469,7.7822
0.0461,3.59
0.6261,2.4067
0.4193,5.0754
4.7948,3.0727
0.2145,1.3575
0.64,9.5506
16.0466,4.5595
0.972,2.2919
0.3799,9.8709
1.4443,1.3031
4.5975,5.2493
0.3499,9.0166
0.3133,2.1242
0.1097,3.1013
1.8968,6.1426
0.352,7.4244
5.3492,3.5424
6.1582,17.3526
0.128,5.867
5.5788,4.0776
0.6699,15.1111
0.3796,0.3604
15.1321,3.6953
2.8027,2.056
0.3033,0.2179
