in_zone,out_zone
7.2684,6.2862
8.9983,4.5261
5.7081,7.3965
4.641,7.0909
9.6813,4.8189
5.1696,4.853
5.8712,7.2925
6.5685,6.8476
9.8258,7.4462
6.9964,5.9034
3.1308,6.3923
11.2633,3.839
7.5686,4.601
7.4169,6.152
7.6976,7.0141
9.6251,6.5267
4.5626,6.6242
4.2595,8.0997
5.8836,6.6708
6.6429,5.1858
8.4084,6.1251
6.8518,7.5043
4.6611,6.1893
3.1074,6.3206
8.363,5.6864
6.4855,8.6586
7.0256,5.4955
5.4838,7.5856
6.9457,8.2981
6.7006,7.1586
5.1711,12.751
6.9378,6.6577
7.7234,7.9558
9.2374,6.143
5.4126,6.963
6.5247,8.4904
10.8461,7.7061
5.5679,6.1983
3.0594,8.205
6.4921,7.0677
6.7425,6.1196
7.3026,7.4749
10.2353,5.9375
7.263,7.7401
5.0351,3.6715
7.6129,7.0742
5.1325,7.3086
4.1334,5.9414
6.3253,7.7323
7.0422,5.5124
10.2011,5.7122
6.4682,5.1471
11.5071,8.7547
7.4331,5.2513
3.7626,7.1175
7.415,5.9286
6.0111,6.3521
8.8464,4.9709
9.9771,5.6228
3.8554,5.3751
10.6555,6.5026
6.1344,8.7355
5.1765,7.3854
8.7455,4.9837
9.3202,7.6271
4.5328,4.2106
9.1331,5.631
4.4462,6.2244
6.7515,6.6783
8.9973,5.8904
6.8532,7.4876
4.3141,4.7694
7.9544,4.5817
4.0942,4.3092
5.1237,11.0821
8.4732,5.76
5.5856,5.5834
8.8005,7.3034
6.6668,5.354
6.9394,6.629
7.9054,5.2619
5.1124,5.5412
5.5135,9.2933
7.0745,6.6942
5.7421,6.8342
4.136,9.3134
6.2886,5.3749
5.7725,6.3648
7.0382,9.3472
5.7181,4.8309
5.2225,4.3732
6.493,7.7414
4.4143,6.8238
12.1897,5.2849
11.0919,6.1097
4.291,5.4065
6.3109,6.8389
8.6052,5.4438
4.5374,6.9846
5.9693,6.198
11.781,7.6775
7.4801,7.864
4.3798,6.7182
7.3273,9.1171
7.1695,5.3219
7.6774,6.2934
7.0941,7.0125
5.883,5.6594
4.3893,8.515
5.5044,3.3274
10.9648,6.7518
7.7152,8.1809
5.2238,8.6307
6.5297,7.0653
5.7198,7.8561
5.2884,6.3902
6.4359,5.4888
7.5056,3.5225
4.4527,6.6536
7.2821,7.726
14.9131,5.9645
5.1419,5.4424
5.3012,5.491
7.5417,5.7135
4.8461,8.7047
9.6032,9.836
7.7025,4.4896
3.3439,6.2197
4.7717,5.8849
6.0122,6.3113
6.4608,4.9679
4.7438,5.5767
6.6161,6.9989
6.3905,6.0179
4.5613,6.4433
6.7649,3.1793
9.1801,5.1872
5.8476,8.2773
6.6796,7.8705
6.548,6.8574
7.1488,6.3451
9.9261,7.4252
8.8938,6.1537
7.7901,7.7457
5.8481,6.1489
9.7504,5.8043
5.826,6.2545
8.1956,8.1502
7.1021,5.4774
6.6033,6.5847
4.6076,7.2615
6.0414,6.9287
7.7612,5.5688
4.9951,7.8719
20.4608,5.9705
7.0389,7.4144
5.645,7.459
5.5723,5.916
6.9261,7.9481
5.8504,5.2215
5.9346,6.9903
9.3548,6.8519
5.1223,4.8434
7.071,5.9682
10.2035,6.8877
5.0344,5.7209
7.9372,5.143
6.5421,6.1069
10.672,8.7104
8.9266,5.9098
7.6681,5.6083
12.6294,3.6093
8.7502,4.4776
8.2547,8.2396
7.2546,7.2674
11.5488,7.3029
6.9908,5.2267
8.1399,6.0904
5.1226,5.0879
5.6395,4.592
6.402,5.4185
7.0909,7.1709
5.6709,8.451
6.2141,6.7322
8.6861,5.55
5.0568,6.5083
6.227,9.3087
7.3573,5.5538
10.0556,5.6225
6.2862,6.2951
6.8091,4.9177
11.6589,3.8482
6.2026,7.7324
9.8776,6.6698
7.6146,6.1722
6.9374,9.6325
5.9214,12.1333
6.3257,8.3076
8.7539,7.1954
5.4599,6.6822
7.678,5.6918
7.0839,6.5504
6.3368,7.4559
12.0431,8.0583
7.2623,6.0868
6.6105,5.0883
5.4951,5.3415
8.7803,8.1813
8.9406,7.4494
10.3941,7.4049
6.1374,5.5974
6.9756,4.8852
5.1917,6.3782
18.9448,6.8099
11.8924,4.4322
6.8974,5.8493
4.6736,5.9574
6.9358,5.8898
7.1171,7.238
4.9959,8.4898
5.9054,8.993
6.1055,8.273
5.0177,6.3516
8.9902,6.0799
7.8398,6.9606
5.6305,6.89
6.3985,5.8506
7.3764,6.093
6.4143,4.614
5.3435,4.6038
7.086,6.8817
8.6498,4.3546
3.8501,6.8104
5.6822,5.4793
5.5951,5.5591
8.5542,6.0539
4.5131,5.5938
6.3721,6.8698
18.2025,6.386
4.3834,7.5946
8.4617,5.6886
5.3562,6.7447
5.9785,4.8461
6.5029,4.9204
6.193,6.3085
7.8941,9.919
6.8666,7.2527
12.279,10.804
11.9812,6.7888
5.754,5.0643
8.1377,5.4951
5.6424,5.3678
6.5393,5.2206
9.0389,8.91
6.0582,5.9904
5.4182,3.8166
9.6203,7.4016
9.7515,9.1578
5.4694,5.0339
6.3956,6.9667
4.1301,7.6255
6.1409,7.3372
6.5963,9.801
4.9918,8.178
9.486,5.5519
5.4531,5.5289
6.35,8.3963
4.8356,8.6499
7.6404,5.939
6.7799,3.308
7.1204,8.1811
6.2279,5.6311
7.2581,5.8356
6.4041,5.0845
6.2064,6.8502
4.5539,9.5359
5.4126,6.3072
4.3661,7.1268
4.9789,7.0086
5.9319,3.9049
6.0403,6.1683
6.0626,5.3303
5.2415,5.2203
7.7064,9.0374
4.8018,3.8286
8.971,5.5919
5.3148,4.2565
7.0467,5.6913
7.0691,5.6482
7.4929,6.904
8.2482,6.2469
5.9693,6.2457
6.3009,6.054
8.5443,8.1176
3.7193,9.4616
5.861,6.1463
9.7664,6.3506
5.0601,6.5306
7.3605,7.1494
8.7203,6.3612
7.2583,4.4382
8.6574,4.9797
7.3849,6.8953
6.5857,8.141
7.8694,8.2983
11.2273,7.1656
7.1223,9.0085
6.6492,6.9131
9.2382,5.4503
7.3166,7.3062
6.3178,5.6175
9.6845,6.8479
9.1532,6.2202
7.8832,6.9805
16.8199,8.7723
6.7297,12.0197
8.6392,6.8868
7.6296,7.8336
5.7104,7.7789
