in_zone,out_zone
0.0866,0.4805
0.1241,0.1396
0.0,0.0
0.0,0.0
0.1007,0.0
0.0682,0.0161
0.5936,0.0
0.0,0.0
0.0087,0.0
0.0,0.0
0.4249,0.0
0.6057,0.0
0.0,0.0
0.0,0.0
0.1575,0.0
0.5085,0.0
0.0,0.0
0.0909,0.0
0.2248,0.3147
0.0014,0.0
0.326,0.0712
0.1868,0.0717
0.6591,0.0
0.0,0.0595
0.094,0.0409
0.0,0.1194
0.0,0.1821
0.0747,0.0262
0.1974,0.0
0.0,0.0
0.0,0.0
0.3502,0.0
0.0,0.0
0.0,0.0219
0.5272,0.0
0.0086,0.0
0.0,0.0583
0.0,0.0
0.0,0.1526
0.6236,0.4353
0.0,0.0
0.3464,0.4305
0.1322,0.1519
0.0104,0.1982
0.0,0.0
0.6584,0.3755
0.0,0.0
0.1069,0.0
0.8213,0.0
0.0248,0.0
0.0,0.0
0.7167,0.0
0.0488,0.1062
0.0,0.0201
0.1138,0.1234
0.0,0.0
0.3876,0.0
0.2283,0.0898
0.0,0.0
0.1326,0.0
0.0,0.0698
0.0,0.0
0.0,0.0
0.7681,0.0693
0.0,0.0
0.3739,0.4109
0.0788,0.0
0.0332,0.0983
0.1104,0.0
0.3662,0.0
0.0,0.0
0.0269,0.3083
0.2813,0.0
0.2061,0.0
0.0,0.1051
0.0,0.0
0.0412,0.0
0.0,0.0893
0.0,0.0058
0.0136,0.0
0.0,0.0481
0.2853,0.0
0.7561,0.1118
0.2142,0.0664
0.0,0.2101
0.0,0.0
0.0,0.1969
0.5713,0.0
0.0,0.2289
0.0,0.0
0.0,0.0
0.2318,0.0
0.0,0.0
0.2111,0.0
0.0,0.0828
0.1782,0.1687
0.0,0.0
0.0132,0.0
0.1502,0.0
0.0,0.2011
0.6153,0.0
0.0,0.0
0.0,0.0196
0.0,0.1201
0.2472,0.0178
0.0,0.351
0.1349,0.0111
0.0009,0.6117
0.0,0.133
0.0,0.0
0.0,0.0
0.0916,0.0
0.0,0.176
0.0,0.0166
0.0,0.1615
0.0279,0.1011
0.0,0.0
0.0,0.0
0.0,0.0049
0.2119,0.5259
0.0,0.0
0.0,0.0
0.0,0.2387
0.0,0.0956
0.1483,0.2158
0.1192,0.0
0.0,0.0
0.0,0.0476
0.0,0.1835
0.0,0.0227
0.0,0.0315
0.0763,0.184
0.39,0.0246
0.0,0.0286
0.0,0.0
0.0,0.1298
0.0062,0.0676
0.3012,0.2273
0.1478,0.0
0.0,0.0816
0.2435,0.2294
0.5054,0.0
0.0,0.0307
0.0,0.0
0.0,0.0
0.0,0.03
0.0,0.0105
0.3305,0.0448
0.0,0.0
0.3478,0.1246
0.0,0.0
0.0,0.0109
0.0194,0.1303
0.0,0.0
0.0,0.0
0.0,0.0
0.1123,0.2774
0.0262,0.0
0.0,0.06
0.0,0.0
0.1894,0.6733
0.3801,0.2802
0.0,0.0
0.0,0.0
0.0,0.0176
0.3104,0.0
0.0,0.0082
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0951
0.0,0.0437
0.0,0.0496
0.0,0.1509
0.0,0.0883
0.1062,0.0454
0.0,0.0
0.0,0.5379
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.2272
0.0122,0.017
0.0,0.0711
0.2111,0.0
0.0,0.0745
0.0957,0.0842
0.0,0.2218
0.123,0.0
0.0,0.0
0.0129,0.0
0.0,0.0
0.0459,0.0843
0.0,0.0
0.1437,0.1072
0.0,0.4756
0.0736,0.0
0.0255,0.0656
0.1153,0.0
0.0,0.0865
0.0,0.0
0.0,0.0
0.0,0.1738
0.2161,0.0
0.1596,0.0734
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0683
0.0,0.0
0.0,0.0
0.0,0.0
0.2129,0.0
0.0,0.2091
0.0,0.0
0.0,0.0
0.0,0.0499
0.0,0.0
0.0,0.1692
0.0,0.0166
0.1083,0.0
0.0,0.0222
0.0,0.3451
0.3353,0.0
0.0,0.1091
0.0,0.2397
0.0,0.0
0.0,0.0345
0.0,0.0271
0.0,0.0979
0.0,0.0
0.0,0.0
0.0,0.2356
0.0,0.4311
0.0,0.2836
0.0,0.0
0.9264,0.0
0.0416,0.1244
0.0,0.0
0.0,0.0
0.0107,0.0
0.1832,0.1007
0.411,0.0268
0.0,0.012
0.5014,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0869,0.0
0.5663,0.0
0.1706,0.0527
0.0,0.0992
0.7678,0.0
0.3851,0.0
0.0,0.0
0.0,0.0534
0.0301,0.0
0.0,0.0
0.3491,0.3481
0.0,0.3305
0.0,0.0937
0.0273,0.0
0.0617,0.2631
0.0458,0.0
0.0,0.0
0.2502,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0569,0.4689
0.0,0.0
0.0,0.0182
0.7023,0.0
0.0,0.0
0.0,0.1378
0.0,0.0
0.0,0.0824
0.0,0.0
0.0567,0.0517
0.0,0.0136
0.0,0.2142
0.0,0.0
0.0115,0.0
0.7233,0.0206
0.0,0.0
0.0216,0.0
0.0,0.0
0.0,0.2446
0.0,0.0827
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.1622
0.0,0.0
0.6997,0.0
0.1384,0.2926
0.0,0.0
0.0,0.0
0.0,0.0971
0.0,0.0
0.3339,0.0096
0.0,0.0
0.0,0.0
0.0,0.0177
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0274
0.1276,0.1211
0.0,0.3625
0.1031,0.5281
0.0,0.0
0.0,0.0852
0.0,0.0762
0.0,0.2176
0.3716,0.0
0.0,0.1092
0.4582,0.0
0.0384,0.0
0.0474,0.0
0.0,0.0
0.0541,0.0
0.0,0.1917
0.0,0.0
0.0,0.0658
0.1088,0.0745
0.003,0.3197
0.0,0.049
0.0728,0.0
0.0,0.0753
0.0824,0.0503
0.0119,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.3411,0.0
0.0,0.3121
0.1483,0.0
0.1142,0.0
0.0,0.4636
0.0,0.0
0.0716,0.0048
0.0,0.0496
0.1963,0.0
0.21,0.0
0.0,0.0
0.0,0.0
0.0421,0.0129
0.0,0.2577
0.0,0.0
0.0927,0.0297
0.2351,0.0
0.0,0.0
0.1849,0.0468
0.1459,0.0
0.0684,0.0229
0.2323,0.0
0.0,0.0
0.1649,0.2113
0.0,0.0445
0.0,0.0137
0.0,0.0155
0.0,0.0469
0.0215,0.0197
0.0,0.0
0.0,0.0042
0.0,0.0
0.2067,0.0078
0.0,0.0
0.1756,0.0
0.0477,0.0
0.6316,0.0126
0.0,0.0
0.0,0.0248
0.0,0.0
0.0,0.146
0.1307,0.5223
0.0,0.4979
0.0,0.0327
0.6307,0.0
0.0,0.0
0.0,0.0
0.0,0.4806
0.2181,0.0
0.0,0.0
0.0488,0.0
0.0,0.0
0.0,0.0459
0.2399,0.0
0.0,0.1218
0.0,0.2816
0.107,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.4978,0.0
0.0,0.1333
0.0,0.0
0.0,0.0
0.0,0.0521
0.0,0.0
0.3679,0.0
0.0,0.0282
0.0,0.0
0.3677,0.0
0.0,0.0
0.4258,0.0
0.2332,0.0
0.0299,0.801
0.1864,0.0
0.1583,0.0579
0.0,0.0
0.4093,0.0
0.0014,0.237
0.0412,0.0
0.0,0.1664
0.0,0.0
0.0,0.1378
0.2997,0.0597
0.161,0.0
0.0,0.0
0.0252,0.0
0.069,0.3905
0.0,0.0628
0.0303,0.0811
0.0282,0.7118
0.3277,0.0418
0.0,0.2464
0.293,0.101
0.0903,0.0
0.277,0.0587
0.0,0.0
0.0042,0.1513
0.0,0.0
0.1866,0.0
0.1242,0.0
0.0,0.0
0.0,0.0
0.0,0.0719
0.0825,0.0
0.0,0.0
0.6026,0.0
0.0499,0.0
0.5935,0.0
0.6714,0.0
0.1961,0.0414
0.0,0.0
0.0,0.1511
0.0319,0.1737
0.0,0.0
0.0322,0.1298
0.0,0.2031
0.0,0.0819
0.0,0.0
0.0645,0.0
0.0818,0.0
0.0,0.0
0.0,0.0341
0.0,0.0
0.3706,0.0
0.0,0.0228
0.1786,0.0334
0.0,0.1842
0.0,0.0
0.0,0.0432
0.0052,0.0
0.2801,0.0
0.0,0.0412
0.0068,0.2081
0.4023,0.0
0.29,0.0
0.0,0.0
0.0031,0.0825
0.0556,0.0
0.0,0.0936
0.0341,0.0667
0.0,0.009
0.0069,0.4292
0.0,0.0062
0.0,0.0
0.0,0.0
0.179,0.0
0.5261,0.0
0.0,0.0271
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.4642
0.2862,0.0
0.0657,0.0
0.2122,0.0
0.0,0.0574
0.0351,0.0
0.0,0.1966
0.171,0.0
0.0057,0.1122
0.0,0.0
0.1569,0.1023
0.0,0.3059
0.0,0.0545
0.0,0.0854
0.2528,0.2124
0.1108,0.3243
0.0633,0.3948
0.0,0.2347
0.0,0.0333
0.0,0.0
0.0,0.0
0.0,0.0708
0.0,0.0143
0.2773,0.7089
0.0,0.0
0.3117,0.7189
0.1981,0.0
0.0,0.1083
0.3245,0.0
0.0,0.2707
0.3231,0.1284
0.3402,0.0
0.0,0.0
0.0,0.0449
0.0904,0.2441
0.0,0.0
0.0,0.1064
0.0,0.0
0.0,0.0616
0.0,0.0044
0.0,0.0
0.0729,0.0
0.2179,0.0
0.0,0.1704
0.0,0.0
0.0461,0.1704
0.0,0.0782
0.0,0.0243
0.0,0.0
0.0,0.5552
0.0,0.0626
0.0,0.0
0.6769,0.0056
0.0,0.0
0.0,0.0
0.0,0.0077
0.0,0.0
0.0,0.1884
0.6533,0.3107
0.0,0.0
0.0,0.0199
0.0,0.1598
0.0176,0.0
0.0,0.0065
0.0,0.0132
0.0,0.0
0.0,0.032
0.0,0.0445
0.0,0.0
0.0,0.0
0.0,0.1795
0.1764,0.0
0.459,0.0
0.0,0.2297
0.0,0.0
0.2002,0.257
0.4069,0.4718
0.429,0.0935
0.5066,0.0
0.3153,0.1072
0.2137,0.0
0.0,0.2291
0.4047,0.0
0.0,0.1868
0.0,0.0913
0.4604,0.0497
0.0,0.0
0.6845,0.0
0.4559,0.0
0.0,0.1636
0.8391,0.0
0.0,0.1519
0.0,0.0525
0.5821,0.097
0.0,0.0127
0.4775,0.0
0.6088,0.2527
0.0,0.0492
0.0,0.0079
0.4043,0.1129
0.072,0.0
0.1558,0.2464
0.0716,0.0
0.5772,0.0584
0.0,0.0
0.1905,0.0
0.0,0.0
0.0,0.0
0.1409,0.3
0.4997,0.0
0.0,0.2265
0.1888,0.3211
0.0,0.0
0.0,0.0486
0.0,0.0
0.0,0.0
0.0,0.0091
0.5358,0.0
0.1672,0.0
0.0,0.0
0.4917,0.1113
0.0,0.0
0.3143,0.0
0.0,0.2145
0.6745,0.0
0.0,0.0791
0.8106,0.0324
0.0556,0.7396
0.0,0.0
0.0,0.1903
0.0186,0.0
0.0,0.2626
0.0,0.2137
0.157,0.0
0.0989,0.0
0.101,0.0297
0.0738,0.0
0.7471,0.0
0.0,0.0791
0.1734,0.0
0.0648,0.0315
0.3323,0.0
0.0,0.0
0.1911,0.5838
0.2318,0.0
0.058,0.0
0.1472,0.3114
0.1965,0.0
0.8164,0.0
0.0073,0.0
0.3079,0.0951
0.006,0.0
0.0,0.0386
0.1694,0.1511
0.0,0.0
0.0,0.0878
0.149,0.0
0.3625,0.0
0.0,0.0
0.0,0.8398
0.0,0.0323
0.0,0.0
0.0,0.0357
0.1673,0.0418
0.0785,0.0
0.0,0.0155
0.6882,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6761,0.0
0.5742,0.0
0.0,0.0741
0.0,0.0
0.0,0.0777
0.4025,0.0
0.0,0.7225
0.649,0.0
0.0,0.0452
0.0,0.1591
0.0,0.0
0.3084,0.0314
0.0,0.1244
0.3347,0.9736
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.2293
0.0,0.43
0.0,0.0419
0.0,0.0142
0.0,0.0602
0.1363,0.1573
0.0,0.0
0.0,0.334
0.3842,0.2016
0.0142,0.0
0.1739,0.0
0.0,0.1855
0.1419,0.1829
0.0,0.0
0.1363,0.14
0.0,0.0
0.0,0.0
0.147,0.0
0.0,0.0
0.0,0.0698
0.1139,0.0
0.7963,0.0279
0.0,0.0
0.0,0.0
0.0,0.0
0.1186,0.2592
0.0,0.2437
0.6977,0.2001
0.0,0.0
0.0,0.0
0.7225,0.0
0.2838,0.0561
0.2104,0.1406
0.0,0.0
0.4656,0.134
0.0,0.0
0.0129,0.0635
0.0896,0.0
0.1936,0.2439
0.0,0.0
0.0,0.0494
0.0,0.1417
0.1857,0.0664
0.0,0.2024
0.8418,0.0
0.5324,0.0
0.0301,0.4492
0.0,0.0854
0.0,0.0
0.0132,0.0
0.1065,0.0
0.0,0.6105
0.0,0.0309
0.0,0.1128
0.0,0.0858
0.0,0.0
0.0,0.0
0.0936,0.0
0.0,0.0
0.0465,0.0
0.2713,0.0
0.0,0.0
0.0,0.0
0.0,0.0053
0.3982,0.0
0.0,0.0104
0.9031,0.351
0.0,0.0
0.0,0.0075
0.0,0.0
0.0,0.0313
0.0022,0.1835
0.0,0.0983
0.1748,0.0
0.2162,0.159
0.0,0.0
0.0016,0.0
0.0022,0.0
0.1675,0.0421
0.1798,0.0
0.0,0.0425
0.0,0.1775
0.0,0.0
0.0,0.0678
0.0401,0.0
0.0,0.0
0.0,0.0
0.3631,0.0
0.0,0.9341
0.0,0.3675
0.0,0.0
0.0,0.0
0.0,0.1355
0.0766,0.235
0.143,0.0
0.6319,0.0
0.1395,0.0408
0.0,0.0485
0.0,0.0
0.0,0.0266
0.0,0.0
0.0,0.3078
0.0,0.07
0.1526,0.0
0.6775,0.0065
0.0393,0.1649
0.0,0.1119
0.1431,0.0
0.0,0.0
0.1047,0.0236
0.3024,0.0
0.0,0.0904
0.0549,0.2304
0.0,0.0
0.058,0.0
0.0,0.0
0.0,0.0457
0.0,0.0335
0.0,0.7015
0.0,0.0
0.1288,0.0
0.0,0.0453
0.1039,0.1809
0.0,0.0
0.1037,0.0419
0.0,0.0
0.2204,0.0
0.0,0.0102
0.0,0.0
0.023,0.2534
0.0,0.0522
0.2025,0.0
0.0,0.0
0.0,0.0319
0.0515,0.0165
0.0,0.0
0.0,0.0
0.0,0.0176
0.0,0.0871
0.0,0.0019
0.0,0.0097
0.1451,0.0
0.0364,0.2722
0.0,0.0
0.03,0.0
0.0,0.1188
0.9198,0.0
0.0,0.0308
0.4787,0.0
0.0,0.0592
0.0,0.0
0.2221,0.0018
0.067,0.0
0.0,0.0159
0.0,0.0232
0.2778,0.2022
0.1996,0.0
0.0,0.0
0.0,0.4037
0.2698,0.0
0.0395,0.0
0.0,0.0
0.0,0.3158
0.0,0.161
0.0,0.0
0.0,0.0
0.1331,0.0
0.3643,0.1741
0.5742,0.0107
0.3614,0.1136
0.0,0.0
0.0064,0.0
0.3693,0.0711
0.0,0.1915
0.0,0.1032
0.0,0.2003
0.0,0.0
0.1056,0.0241
0.0,0.1043
0.0305,0.0
0.0,0.0167
0.0,0.0
0.2908,0.0
0.0,0.0
0.0,0.0
0.0142,0.0
0.0,0.0
0.2519,0.1185
0.0,0.0296
0.2029,0.0
0.0,0.0
0.093,0.2257
0.0997,0.0972
0.1129,0.0403
0.0,0.0
0.0,0.0203
0.1089,0.0
0.0,0.2844
0.0,0.0
0.0626,0.1179
0.0,0.0335
0.1001,0.0269
0.1149,0.053
0.0835,0.0
0.0,0.0
0.0,0.1138
0.3871,0.1228
0.0,0.107
0.0,0.0
0.0,0.0
0.1025,0.0
0.0,0.0174
0.0,0.0976
0.0215,0.0439
0.0,0.0
0.139,0.0
0.1357,0.0
0.0,0.0
0.0,0.0
0.0,0.0037
0.2458,0.0
0.0218,0.0
0.0,0.0
0.112,0.0
0.0,0.0786
0.5501,0.0542
0.4136,0.0326
0.0,0.0534
0.0,0.0
0.0,0.1336
0.169,0.2738
0.0884,0.0435
0.3287,0.4935
0.0,0.0
0.0,0.1085
0.0,0.0
0.1079,0.1329
0.0,0.0
0.0151,0.0
0.1467,0.9747
0.0,0.0
0.3166,0.026
0.0,0.0
0.0289,0.0
0.0,0.1233
0.0,0.3563
0.0,0.0357
0.1338,0.0
0.0,0.3556
0.0,0.0389
0.0,0.7343
0.0,0.0
0.0,0.0
0.4711,0.1903
0.0,0.0235
0.0,0.0
0.0,0.2501
0.0,0.0
0.0,0.1439
0.0,0.3499
0.1771,0.0
0.4245,0.163
0.06,0.0064
0.0,0.0
0.0627,0.4247
0.0,0.0
0.0,0.0505
0.2949,0.1156
0.0,0.1316
0.0,0.0
0.0913,0.0
0.1245,0.0652
0.0,0.0
0.0,0.1875
0.1626,0.2032
0.092,0.0
0.3263,0.0
0.2134,0.0
0.1712,0.1171
0.0,0.3743
0.0,0.1321
0.078,0.0
0.1025,0.0
0.619,0.1513
0.0,0.1438
0.0034,0.2093
0.0,0.0
0.0282,0.0
0.0249,0.0
0.0,0.183
0.0636,0.0
0.1269,0.0
0.0,0.0
0.1157,0.1028
0.0,0.2221
0.0,0.036
0.3832,0.0694
0.0,0.0
0.0,0.0
0.0,0.0382
0.0,0.0
0.0,0.0
0.0,0.0
0.1233,0.163
0.2973,0.0
0.0,0.0284
0.0,0.0
0.4398,0.0037
0.0,0.1109
0.1477,0.0
0.0,0.0
0.251,0.1777
0.0,0.0769
0.0,0.1098
0.0,0.0
0.8227,0.8335
0.0695,0.0
0.0,0.3446
0.1635,0.0
0.0019,0.0
0.4441,0.0
0.0,0.0103
0.0,0.115
0.2294,0.0
0.0,0.0
0.4179,0.0
0.0,0.0
0.0,0.0
0.1754,0.0
0.0,0.0
0.1135,0.0
0.0,0.0
0.0,0.0884
0.1446,0.0909
0.0325,0.1199
0.0051,0.4295
0.0,0.1277
0.0739,0.0
0.0,0.0603
0.0,0.2833
0.0,0.0
0.0,0.0
0.0754,0.0
0.118,0.0924
0.0,0.0376
0.0,0.1716
0.1051,0.0
0.0,0.0445
0.0,0.0597
0.0,0.0
0.0796,0.0395
0.0,0.0677
0.0457,0.0
0.0,0.0
0.0,0.0
0.0615,0.0422
0.6528,0.1214
0.0,0.268
0.0,0.1182
0.0,0.0
0.2138,0.0
0.0194,0.2774
0.0,0.0342
0.0361,0.0
0.0,0.0
0.0071,0.0
0.0,0.2417
0.0,0.0374
0.0521,0.0
0.2847,0.0
0.0,0.0
0.0844,0.0
0.0,0.2065
0.0,0.065
0.0,0.0904
0.0,0.0
0.0,0.0015
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0038
0.2856,0.0
0.0,0.0
0.0,0.112
0.0,0.2039
0.0,0.0935
0.0,0.0
0.1007,0.202
0.0,0.0157
0.0,0.0
0.0,0.2135
0.0,0.0
0.0,0.0
0.0,0.0
0.0835,0.0664
0.0,0.0664
0.0699,0.0
0.0,0.1965
0.0,0.0
0.0404,0.0
0.0,0.0
0.0,0.0144
0.1797,0.2304
0.0633,0.0028
0.0,0.0
0.0458,0.0
0.0,0.4023
0.0426,0.0505
0.0685,0.0
0.2792,0.0
0.0,0.4396
0.0,0.0
0.0,0.0287
0.0,0.0
0.0837,0.1002
0.1298,0.0
0.0,0.0
0.0,0.0
0.0,0.3198
0.0,0.0
0.0,0.0
0.0828,0.6179
0.0046,0.0392
0.0,0.0826
0.0079,0.0801
0.0,0.001
0.0005,0.121
0.6601,0.0
0.0054,0.0
0.0,0.0404
0.0,0.0
0.0468,0.0
0.0,0.3725
0.089,0.0
0.0,0.0016
0.0214,0.0
0.0,0.0304
0.0,0.0
0.0,0.1607
0.0,0.0
0.0,0.3131
0.0,0.2345
0.0476,0.0
0.1621,0.1118
0.0518,0.0507
0.0799,0.0476
0.0,0.0
0.0,0.0467
0.0,0.2005
0.0,0.0325
0.0918,0.0886
0.0,0.1335
0.0,0.2005
0.0,0.0
0.3789,0.0345
0.0,0.0
0.0,0.1962
0.0,0.407
0.0165,0.0
0.0,0.0338
0.0,0.0
0.0682,0.1012
0.0,0.1175
0.0,0.1927
0.0,0.146
0.1623,0.1276
0.7321,0.0
0.0,0.0
0.0,0.1017
0.2265,0.1156
0.0,0.0
0.2277,0.087
0.6466,0.0
0.0679,0.0493
0.0,0.0
0.0,0.2615
0.2891,0.1356
0.0,0.0
0.0,0.0105
0.0,0.0
0.0,0.1224
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0815
0.0008,0.0184
0.275,0.1856
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.2149
0.0,0.0
0.3813,0.0462
0.0,0.0949
0.0666,0.2087
0.0,0.0
0.0,0.0
0.0,0.0
0.0393,0.1118
0.0205,0.0
0.0376,0.1079
0.0,0.1693
0.0,0.0
0.0,0.0
0.0,0.1348
0.0,0.1741
0.0,0.0388
0.0284,0.3447
0.0,0.0
0.0,0.0
0.0405,0.1857
0.0732,0.1606
0.2751,0.2153
0.0,0.0
0.2611,0.0473
0.0,0.0
0.0,0.0
0.1781,0.0
0.0683,0.0
0.0,0.1032
0.1754,0.0
0.0,0.0
0.08,0.3796
0.0,0.0
0.0,0.0
0.3357,0.0174
0.0,0.0
0.0324,0.246
0.4687,0.0
0.0,0.0
0.0,0.2229
0.0,0.0
0.275,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2411,0.0
0.0,0.0
0.0386,0.0528
0.0373,0.5218
0.0,0.2408
0.0,0.0
0.0,0.0141
0.0,0.0
0.1906,0.0679
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.1664
0.0,0.0
0.1556,0.1447
0.0,0.0343
0.0838,0.0
0.0778,0.0
0.0,0.2694
0.0,0.0
0.0,0.2566
0.0,0.0
0.0055,0.1027
0.0263,0.0
0.0,0.4088
0.0,0.1553
0.0,0.3144
0.0,0.0
0.0127,0.0
0.1809,0.0297
0.3679,0.3165
0.0,0.0
0.0348,0.21
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0533
0.0,0.0097
0.3051,0.4459
0.0,0.2755
0.0,0.0
0.0543,0.1316
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0287
0.0,0.0
0.0814,0.0
0.0,0.1021
0.0,0.0
0.0278,0.0
0.0686,0.2594
0.0,0.0
0.0,0.0
0.0,0.0
0.1724,0.0
0.1799,0.0
0.0,0.0
0.0,0.0037
0.0,0.0154
0.1085,0.1289
0.0,0.1377
0.4421,0.0861
0.0,0.0
0.0513,0.0
0.0,0.0
0.1794,0.0
0.0,0.0
0.358,0.0
0.0544,0.0622
0.0,0.0455
0.0,0.0
0.1615,0.0
0.4255,0.1125
0.0,0.0
0.0,0.0535
0.0,0.0
0.1022,0.0
0.1251,0.0
0.0,0.0
0.0,0.0
0.0669,0.0044
0.0608,0.0096
0.0,0.0
0.0,0.0
0.0,0.0266
0.0,0.048
0.2055,0.1196
0.5527,0.0
0.0884,0.0
0.0,0.0557
0.0,0.1128
