in_zone,out_zone
0.1238,0.2494
0.2625,0.2097
0.1388,0.3026
0.212,0.2086
0.0871,0.4561
0.1118,0.2499
0.1537,0.7863
0.0456,0.3965
0.103,0.409
0.1715,0.3299
0.3575,0.4029
0.0168,0.4832
0.0822,0.2517
0.1223,0.0404
0.5972,0.3096
0.0525,0.1339
0.0822,0.0255
0.0016,0.2318
0.079,0.1589
0.7472,0.1497
0.0413,0.0214
0.1949,0.171
0.0238,0.2497
0.084,0.2056
0.4325,0.5562
0.0995,0.1944
0.048,0.295
0.0823,0.4924
0.0039,0.0193
0.0233,0.1131
0.0741,0.1052
0.0094,0.3199
0.0517,0.7787
0.0911,0.8347
0.1188,0.119
0.0069,0.4129
0.659,0.1144
0.2764,0.5234
0.0989,0.3166
0.0071,0.6873
0.0581,0.0057
0.0068,0.0084
0.0655,0.0564
0.5053,0.277
0.0139,0.0215
0.0249,0.0602
0.0065,0.0801
0.032,0.0055
0.0384,0.0427
0.0592,0.0505
0.0593,0.0028
0.0094,0.0112
0.0091,0.0541
0.0303,0.0305
0.0887,0.2206
0.0092,0.3142
0.2131,0.1415
0.2356,0.0829
0.0983,0.1242
0.0302,0.0118
0.4859,0.031
0.1731,0.0039
0.1928,0.402
0.4595,0.0073
0.4322,0.0275
0.048,0.2099
0.1071,0.006
0.3568,0.151
0.0621,0.3293
0.0091,0.467
0.1969,0.0326
0.2147,0.3251
0.3675,0.2327
0.4661,0.1082
0.4934,0.0382
0.0303,0.0213
0.4467,0.0121
0.033,0.0305
0.4657,0.0316
0.4279,0.0036
0.5887,0.78
0.6373,0.0321
0.601,0.1562
0.1447,0.0569
0.3784,0.1816
0.0976,0.0988
0.4838,0.1663
0.0425,0.3566
0.0518,0.3081
0.1664,0.7676
0.3145,0.0153
0.1099,0.074
0.1436,0.2852
0.4271,0.0103
0.1763,0.2726
0.13,0.1188
0.1098,0.1342
0.5364,0.2693
0.0176,0.0426
0.1789,0.7293
0.1413,0.2883
0.036,0.0402
0.0317,0.1886
0.3138,0.0217
0.5398,0.1021
0.1693,0.0612
0.0357,0.0284
0.3587,0.348
0.45,0.0237
0.3187,0.0968
0.0207,0.0723
0.0159,0.0598
0.3846,0.0068
0.189,0.0765
0.0863,0.1091
0.337,0.0254
0.4505,0.3175
0.0989,0.0787
0.0777,0.3714
0.1562,0.0043
0.1187,0.09
0.0543,0.2101
0.6261,0.6552
0.1288,0.0212
0.0379,0.2756
0.1919,0.7528
0.2228,0.0127
0.0916,0.0845
0.035,0.0373
0.2599,0.0344
0.272,0.1061
0.1745,0.7927
0.0516,0.0436
0.0249,0.176
0.2008,0.7199
0.0418,0.033
0.2851,0.1135
0.3562,0.4351
0.0572,0.1416
0.2349,0.1768
0.2206,0.0381
0.4206,0.0389
0.1599,0.1598
0.0177,0.1204
0.1111,0.2643
0.6703,0.3288
0.3034,0.0624
0.3945,0.3417
0.1242,0.3271
0.5858,0.056
0.7967,0.57
0.0805,0.0452
0.3401,0.2324
0.0553,0.024
0.2748,0.2174
0.7636,0.0157
0.6172,0.0902
0.3202,0.0037
0.1614,0.0382
0.455,0.0606
0.0791,0.133
0.1312,0.1902
0.1975,0.6516
0.0368,0.1064
0.4544,0.2306
0.3778,0.3121
0.1252,0.0266
0.4853,0.0595
0.066,0.2171
0.1523,0.4145
0.096,0.1238
0.3112,0.1774
0.5131,0.0008
0.001,0.0614
0.6185,0.0298
0.634,0.3086
0.0009,0.0998
0.0013,0.2729
0.0009,0.0389
0.0027,0.4035
0.304,0.0944
0.2082,0.0538
0.1014,0.0543
0.7147,0.0222
0.6499,0.0175
0.5542,0.0226
0.3511,0.8787
0.0717,0.1783
0.6203,0.0225
0.1382,0.0129
0.0223,0.0151
0.0693,0.0339
0.1425,0.5624
0.7365,0.0263
0.8017,0.0076
0.0765,0.0463
0.2077,0.0342
0.2091,0.0046
0.1725,0.1545
0.2327,0.1138
0.0025,0.0564
0.4168,0.3283
0.1195,0.2228
0.7165,0.1741
0.0744,0.2897
0.1482,0.0794
0.6023,0.2547
0.0054,0.0059
0.306,0.0041
0.0127,0.6689
0.4837,0.0889
0.2772,0.0088
0.2863,0.0052
0.0643,0.2527
0.0286,0.0596
0.7217,0.0845
0.419,0.5167
0.2318,0.0903
0.1493,0.3254
0.2151,0.0039
0.3506,0.0277
0.7892,0.0642
0.1734,0.1172
0.7804,0.0557
0.2978,0.0837
0.0671,0.0027
0.6191,0.25
0.3177,0.18
0.1652,0.0804
0.2157,0.0974
0.5632,0.0214
0.0462,0.003
0.1725,0.0172
0.0661,0.0468
0.1395,0.1312
0.0209,0.0924
0.3453,0.1436
0.3384,0.0183
0.086,0.0063
0.3194,0.0123
0.0349,0.0273
0.1268,0.0046
0.0297,0.1599
0.0875,0.0794
0.0826,0.0101
0.1671,0.0087
0.1125,0.1761
0.3976,0.5612
0.3092,0.027
0.1916,0.0056
0.5628,0.1253
0.1574,0.0341
0.4621,0.028
0.1349,0.001
0.1472,0.0281
0.1777,0.0199
0.0543,0.0133
0.058,0.1784
0.0567,0.2607
0.2281,0.4135
0.066,0.0099
0.1409,0.2132
0.2055,0.2092
0.1238,0.0081
0.0582,0.0098
0.2078,0.0068
0.2217,0.0048
0.1025,0.0388
0.1391,0.0141
0.238,0.0108
0.0192,0.0881
0.1032,0.6487
0.1056,0.3985
0.5535,0.0202
0.5048,0.1581
0.085,0.1628
0.0761,0.0131
0.663,0.0533
0.4089,0.0129
0.8448,0.4836
0.3688,0.0187
0.4231,0.4437
0.0696,0.7134
0.0079,0.1667
0.0622,0.6259
0.3565,0.2114
0.5164,0.3461
0.448,0.0031
0.8026,0.316
0.0704,0.0665
0.0201,0.1284
0.2821,0.308
0.3755,0.0027
0.0339,0.048
0.1955,0.3407
0.5145,0.0035
0.0237,0.0374
0.1421,0.314
0.3715,0.0472
0.0205,0.2545
0.312,0.3036
0.374,0.2655
0.2861,0.5914
0.3348,0.2431
0.0665,0.0484
0.0616,0.0316
0.9453,0.3972
0.2354,0.1215
0.0179,0.1857
0.3084,0.0955
0.1117,0.1589
0.0952,0.26
0.2685,0.6493
0.6813,0.0096
0.2679,0.0184
0.3757,0.0645
0.298,0.2039
0.5044,0.6362
0.1186,0.2524
0.3219,0.0592
0.1989,0.3257
0.2035,0.0577
0.0277,0.0791
0.0587,0.0268
0.3659,0.4704
0.0293,0.1267
0.5347,0.4015
0.1473,0.0149
0.4715,0.1877
0.0642,0.0944
0.4183,0.0673
0.653,0.0504
0.1598,0.0592
0.3507,0.1332
0.0347,0.1171
0.1382,0.0755
0.0459,0.0264
0.2464,0.1414
0.0596,0.3115
0.009,0.2436
0.5417,0.2943
0.271,0.0591
0.023,0.5698
0.1495,0.0619
0.0394,0.3247
0.0195,0.1462
0.3939,0.053
0.0801,0.5882
0.0198,0.1799
0.051,0.0634
0.0632,0.3117
0.0161,0.0233
0.1496,0.0033
0.0761,0.0296
0.1998,0.2275
0.1607,0.032
0.3659,0.1037
0.0043,0.0048
0.578,0.0208
0.0441,0.0669
0.0139,0.3432
0.0737,0.0107
0.0545,0.0159
0.081,0.0458
0.0143,0.045
0.1587,0.1575
0.0366,0.0698
0.019,0.0587
0.0223,0.2083
0.0767,0.024
0.0422,0.0973
0.007,0.0805
0.0211,0.0231
0.118,0.019
0.0092,0.0063
0.0328,0.0273
0.0552,0.4723
0.0052,0.059
0.0844,0.0472
0.1024,0.103
0.1076,0.0149
0.257,0.0884
0.1946,0.407
0.5561,0.0608
0.2024,0.2695
0.7806,0.5894
0.6418,0.3864
0.0483,0.0289
0.5438,0.2104
0.011,0.2226
0.0456,0.3085
0.0024,0.0541
0.0164,0.0459
0.0843,0.1952
0.0111,0.1115
0.0065,0.2914
0.4372,0.1091
0.3596,0.0147
0.0184,0.1522
0.0408,0.6033
0.0496,0.0459
0.0605,0.2
0.0036,0.0742
0.3198,0.038
0.0262,0.1351
0.0811,0.2568
0.2623,0.2988
0.0701,0.4453
0.0225,0.1931
0.009,0.066
0.0392,0.7435
0.0033,0.041
0.1637,0.1999
0.0161,0.0982
0.0287,0.0266
0.0032,0.0227
0.1964,0.1541
0.037,0.0385
0.0035,0.1109
0.0684,0.0147
0.1016,0.3296
0.0226,0.0258
0.0035,0.4674
0.2614,0.3358
0.0034,0.0414
0.0016,0.5282
0.0565,0.0557
0.0466,0.079
0.259,0.316
0.0032,0.4195
0.0032,0.0648
0.2709,0.266
0.0204,0.7436
0.0196,0.5439
0.438,0.0468
0.0954,0.1173
0.1308,0.2038
0.0057,0.1235
0.0175,0.073
0.2315,0.2805
0.0106,0.3139
0.0533,0.0201
0.1264,0.0412
0.3297,0.1805
0.052,0.0395
0.0078,0.0345
0.2885,0.1851
0.009,0.0054
0.0913,0.229
0.0108,0.0104
0.0093,0.0317
0.0104,0.2237
0.0031,0.3333
0.1827,0.049
0.2727,0.0088
0.0876,0.0493
0.4894,0.028
0.4704,0.4111
0.1033,0.4641
0.1596,0.0609
0.0468,0.3058
0.5341,0.0066
0.1387,0.1749
0.0237,0.1339
0.721,0.0157
0.3679,0.4172
0.5389,0.629
0.1134,0.0161
0.0348,0.0284
0.2597,0.0505
0.0152,0.0225
0.0116,0.4207
0.033,0.2798
0.0129,0.0832
0.08,0.0352
0.0306,0.016
0.0027,0.1467
0.0464,0.0502
0.0265,0.0061
0.8391,0.1736
0.0559,0.1784
0.0343,0.511
0.115,0.1705
0.0291,0.0468
0.0079,0.1421
0.5588,0.0071
0.0223,0.0521
0.0284,0.0118
0.2604,0.01
0.0056,0.1426
0.0159,0.1386
0.1062,0.4926
0.0047,0.0036
0.0408,0.0039
0.0085,0.0018
0.006,0.0169
0.3305,0.1013
0.0032,0.2787
0.1087,0.0464
0.002,0.1527
0.2451,0.0232
0.4477,0.121
0.2585,0.2962
0.0123,0.0432
0.1123,0.0231
0.0082,0.4014
0.2099,0.0043
0.0111,0.0732
0.0044,0.003
0.0476,0.0972
0.3062,0.505
0.0068,0.0868
0.0237,0.0273
0.0049,0.3627
0.0029,0.2044
0.0205,0.0695
0.0073,0.2742
0.0044,0.1125
0.0093,0.5038
0.4785,0.1051
0.0101,0.0417
0.0122,0.0061
0.0367,0.0309
0.2522,0.0105
0.0347,0.81
0.1206,0.0452
0.0325,0.0054
0.0081,0.049
0.3995,0.0204
0.0154,0.1264
0.0113,0.0092
0.0041,0.0662
0.1554,0.9134
0.2387,0.9147
0.0218,0.051
0.2646,0.2934
0.028,0.0478
0.0227,0.1447
0.0244,0.0448
0.7378,0.0138
0.0131,0.2203
0.0768,0.0066
0.42,0.4108
0.0049,0.3631
0.4747,0.1823
0.0144,0.0078
0.0262,0.0125
0.3499,0.0443
0.1452,0.0892
0.0958,0.0052
0.632,0.0829
0.0149,0.8815
0.0184,0.0063
0.4709,0.0562
0.0045,0.0122
0.0269,0.2089
0.6191,0.0902
0.0392,0.0514
0.035,0.0028
0.0323,0.2224
0.1439,0.0866
0.0081,0.0402
0.4437,0.7849
0.1281,0.0419
0.0158,0.0089
0.0553,0.2186
0.182,0.029
0.0568,0.0895
0.1995,0.0221
0.041,0.0428
0.0377,0.0347
0.0684,0.2278
0.0762,0.021
0.0068,0.3776
0.0227,0.4007
0.0111,0.0398
0.0149,0.3481
0.0079,0.0403
0.0307,0.0166
0.0055,0.014
